Speaker: Simeon
  Tier Type: po, Annotations Count: 2412
    Time Stamp: ('ts5811', 'ts5812'), Annotation: embarrar
    Time Stamp: ('ts5813', 'ts5814'), Annotation: llutana nin 
    Time Stamp: ('ts5827', 'ts5828'), Annotation: kimichina
    Time Stamp: ('ts5831', 'ts5832'), Annotation: llutana imata canga
    Time Stamp: ('ts5837', 'ts5838'), Annotation: aaaaaaaaaaaa
    Time Stamp: ('ts5847', 'ts5848'), Annotation: ya
    Time Stamp: ('ts5853', 'ts5855'), Annotation: ari 
    Time Stamp: ('ts5859', 'ts5860'), Annotation: camisatakunata rrurrarcanchi 
    Time Stamp: ('ts5861', 'ts5862'), Annotation: hey 
    Time Stamp: ('ts5863', 'ts5864'), Annotation: tushunayan nin shug
    Time Stamp: ('ts5865', 'ts5866'), Annotation: tushug rrunamanta 
    Time Stamp: ('ts5868', 'ts5870'), Annotation: ñuka niñan castellanopi
    Time Stamp: ('ts5871', 'ts5872'), Annotation: YO 
    Time Stamp: ('ts5873', 'ts5874'), Annotation: TENGO 
    Time Stamp: ('ts5875', 'ts5876'), Annotation: GANAS
    Time Stamp: ('ts5877', 'ts5878'), Annotation: DE
    Time Stamp: ('ts5879', 'ts5880'), Annotation: BAILAR 
    Time Stamp: ('ts5881', 'ts5882'), Annotation: picha palabra 
    Time Stamp: ('ts5884', 'ts5886'), Annotation: eee
    Time Stamp: ('ts5887', 'ts5888'), Annotation: kichuapi tushunayan 
    Time Stamp: ('ts5893', 'ts5895'), Annotation: yapa ficiente kan kichua
    Time Stamp: ('ts5899', 'ts5900'), Annotation: oler
    Time Stamp: ('ts5903', 'ts5904'), Annotation: mutikina
    Time Stamp: ('ts5905', 'ts5906'), Annotation: y shug tian 
    Time Stamp: ('ts5909', 'ts5910'), Annotation: asnana
    Time Stamp: ('ts5911', 'ts5912'), Annotation: aja
    Time Stamp: ('ts5913', 'ts5914'), Annotation: mutiki
    Time Stamp: ('ts5915', 'ts5916'), Annotation: eee
    Time Stamp: ('ts5917', 'ts5918'), Annotation: asnay 
    Time Stamp: ('ts5919', 'ts5920'), Annotation: asna
    Time Stamp: ('ts5921', 'ts5922'), Annotation: asna o ashna kaypi
    Time Stamp: ('ts5927', 'ts5928'), Annotation: asna
    Time Stamp: ('ts5929', 'ts5930'), Annotation: asna en lo que esta oliendo 
    Time Stamp: ('ts5931', 'ts5932'), Annotation: eso 
    Time Stamp: ('ts5933', 'ts5936'), Annotation: sale el olor 
    Time Stamp: ('ts5937', 'ts5941'), Annotation: ñuka mutikini
    Time Stamp: ('ts5948', 'ts5949'), Annotation: yo yo yo
    Time Stamp: ('ts5951', 'ts5952'), Annotation: yo huelo 
    Time Stamp: ('ts5955', 'ts5956'), Annotation: aja
    Time Stamp: ('ts5957', 'ts5958'), Annotation: o no 
    Time Stamp: ('ts5959', 'ts5960'), Annotation: yo huelo la flor 
    Time Stamp: ('ts5961', 'ts5963'), Annotation:  y el otro huelo mal pash 
    Time Stamp: ('ts5969', 'ts5970'), Annotation: asnani
    Time Stamp: ('ts5973', 'ts5974'), Annotation: ari guakinpi nin
    Time Stamp: ('ts5975', 'ts5976'), Annotation: sisata asnani 
    Time Stamp: ('ts5977', 'ts5978'), Annotation: pero mas propio nin kan 
    Time Stamp: ('ts5979', 'ts5980'), Annotation: sisata muti mutikini
    Time Stamp: ('ts5982', 'ts5984'), Annotation: asnani nigpika 
    Time Stamp: ('ts5985', 'ts5986'), Annotation: yo huelo mal 
    Time Stamp: ('ts5987', 'ts5988'), Annotation: medio literal nachu 
    Time Stamp: ('ts5990', 'ts5992'), Annotation: ari
    Time Stamp: ('ts5993', 'ts5994'), Annotation: pero ñukapash ishkanti uyani 
    Time Stamp: ('ts5997', 'ts5998'), Annotation: kayta asnay 
    Time Stamp: ('ts5999', 'ts6000'), Annotation: kayta mutiki
    Time Stamp: ('ts6002', 'ts6005'), Annotation: como igual
    Time Stamp: ('ts6006', 'ts6008'), Annotation: como si fuese sinonimo uyashkani  
    Time Stamp: ('ts6009', 'ts6010'), Annotation: pero 
    Time Stamp: ('ts6011', 'ts6012'), Annotation: pero mana ninga 
    Time Stamp: ('ts6014', 'ts6016'), Annotation: sisa mutikin 
    Time Stamp: ('ts6018', 'ts6021'), Annotation: solo sisa asnan nachu
    Time Stamp: ('ts6022', 'ts6024'), Annotation: ari 
    Time Stamp: ('ts6025', 'ts6026'), Annotation: ari
    Time Stamp: ('ts6027', 'ts6028'), Annotation: kaypi tian nachu 
    Time Stamp: ('ts6029', 'ts6030'), Annotation: mutiki segungo 
    Time Stamp: ('ts6033', 'ts6034'), Annotation: eeeee mmm
    Time Stamp: ('ts6035', 'ts6036'), Annotation: romper el cuelio 
    Time Stamp: ('ts6037', 'ts6038'), Annotation: tirar matar 
    Time Stamp: ('ts6039', 'ts6040'), Annotation: gallina kashpa
    Time Stamp: ('ts6041', 'ts6042'), Annotation: atalpa kashpa
    Time Stamp: ('ts6043', 'ts6044'), Annotation: sipina 
    Time Stamp: ('ts6051', 'ts6052'), Annotation: aja
    Time Stamp: ('ts6053', 'ts6054'), Annotation: aaaaaa
    Time Stamp: ('ts6059', 'ts6060'), Annotation: aja
    Time Stamp: ('ts6061', 'ts6062'), Annotation: como aorgar, ahorcar 
    Time Stamp: ('ts6063', 'ts6065'), Annotation: aja
    Time Stamp: ('ts6067', 'ts6068'), Annotation: con cuerda
    Time Stamp: ('ts6069', 'ts6070'), Annotation: uyashkani chayta
    Time Stamp: ('ts6071', 'ts6072'), Annotation: maypi uyashkani
    Time Stamp: ('ts6073', 'ts6074'), Annotation: (asin)
    Time Stamp: ('ts6079', 'ts6080'), Annotation: estornudar
    Time Stamp: ('ts6091', 'ts6092'), Annotation: atsiana
    Time Stamp: ('ts6097', 'ts6098'), Annotation: shina nina Imbaburapi
    Time Stamp: ('ts6102', 'ts6104'), Annotation: atsiana
    Time Stamp: ('ts6105', 'ts6106'), Annotation: ñuka yaypi shug diccionario 
    Time Stamp: ('ts6107', 'ts6108'), Annotation: Cordero de diccionario nin ciomo  
    Time Stamp: ('ts6109', 'ts6110'), Annotation: jashinina
    Time Stamp: ('ts6111', 'ts6112'), Annotation: kashnina o imasha 
    Time Stamp: ('ts6113', 'ts6115'), Annotation: (asin)
    Time Stamp: ('ts6116', 'ts6118'), Annotation: jasnina
    Time Stamp: ('ts6121', 'ts6122'), Annotation: tianchu
    Time Stamp: ('ts6129', 'ts6130'), Annotation: jasnina 
    Time Stamp: ('ts6131', 'ts6132'), Annotation: como otra opcion 
    Time Stamp: ('ts6135', 'ts6136'), Annotation: nevar ya nircanchi 
    Time Stamp: ('ts6137', 'ts6139'), Annotation: sustantivo nachu 
    Time Stamp: ('ts6140', 'ts6142'), Annotation: razu
    Time Stamp: ('ts6144', 'ts6146'), Annotation: razuna
    Time Stamp: ('ts6149', 'ts6150'), Annotation: hablar 
    Time Stamp: ('ts6153', 'ts6154'), Annotation: parlana
    Time Stamp: ('ts6155', 'ts6157'), Annotation: rrimana
    Time Stamp: ('ts6159', 'ts6160'), Annotation: eeeeeeee
    Time Stamp: ('ts6161', 'ts6162'), Annotation: derramar
    Time Stamp: ('ts6167', 'ts6168'), Annotation: chagchuna
    Time Stamp: ('ts6169', 'ts6170'), Annotation: y jichana
    Time Stamp: ('ts6173', 'ts6174'), Annotation: ya
    Time Stamp: ('ts6175', 'ts6176'), Annotation: hilar 
    Time Stamp: ('ts6178', 'ts6180'), Annotation: puchikana
    Time Stamp: ('ts6181', 'ts6182'), Annotation: milluna tian 
    Time Stamp: ('ts6183', 'ts6184'), Annotation: miluna
    Time Stamp: ('ts6187', 'ts6188'), Annotation: puchikana
    Time Stamp: ('ts6191', 'ts6192'), Annotation: dividir en pedazos 
    Time Stamp: ('ts6193', 'ts6194'), Annotation: chill chilpina ñ
    Time Stamp: ('ts6201', 'ts6202'), Annotation: chilpi
    Time Stamp: ('ts6203', 'ts6205'), Annotation: aja
    Time Stamp: ('ts6210', 'ts6212'), Annotation: chiktanapash tian 
    Time Stamp: ('ts6215', 'ts6217'), Annotation: aja
    Time Stamp: ('ts6219', 'ts6220'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts6221', 'ts6222'), Annotation: rosear
    Time Stamp: ('ts6223', 'ts6224'), Annotation: con poco de 
    Time Stamp: ('ts6225', 'ts6226'), Annotation: en liquido 
    Time Stamp: ('ts6231', 'ts6232'), Annotation: sarpana 
    Time Stamp: ('ts6233', 'ts6234'), Annotation: ha ja
    Time Stamp: ('ts6235', 'ts6236'), Annotation: cha
    Time Stamp: ('ts6237', 'ts6238'), Annotation: challana na 
    Time Stamp: ('ts6239', 'ts6240'), Annotation: challana 
    Time Stamp: ('ts6243', 'ts6244'), Annotation: na
    Time Stamp: ('ts6245', 'ts6246'), Annotation: asentar 
    Time Stamp: ('ts6247', 'ts6248'), Annotation: arrrrr
    Time Stamp: ('ts6249', 'ts6250'), Annotation: fa
    Time Stamp: ('ts6251', 'ts6252'), Annotation: poner eeeee
    Time Stamp: ('ts6253', 'ts6254'), Annotation: unaa ropa si 
    Time Stamp: ('ts6255', 'ts6257'), Annotation: mantana
    Time Stamp: ('ts6259', 'ts6260'), Annotation: mandana o mantana
    Time Stamp: ('ts6263', 'ts6264'), Annotation: mantana
    Time Stamp: ('ts6265', 'ts6266'), Annotation: (samayta cacharin)
    Time Stamp: ('ts6267', 'ts6268'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts6269', 'ts6270'), Annotation: macchina
    Time Stamp: ('ts6272', 'ts6274'), Annotation: macchina
    Time Stamp: ('ts6279', 'ts6280'), Annotation: na
    Time Stamp: ('ts6281', 'ts6282'), Annotation: (...................)
    Time Stamp: ('ts6283', 'ts6284'), Annotation: rosear, drenar, lavar 
    Time Stamp: ('ts6285', 'ts6288'), Annotation: na uyashkanichu 
    Time Stamp: ('ts6289', 'ts6290'), Annotation: comuna a chayta ya niparkanchi nachu 
    Time Stamp: ('ts6292', 'ts6294'), Annotation: comuna kumurina
    Time Stamp: ('ts6295', 'ts6297'), Annotation: hagachar 
    Time Stamp: ('ts6300', 'ts6302'), Annotation: kumuna
    Time Stamp: ('ts6303', 'ts6304'), Annotation: comun
    Time Stamp: ('ts6311', 'ts6312'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts6313', 'ts6314'), Annotation: aplastar 
    Time Stamp: ('ts6317', 'ts6318'), Annotation: llapi 
    Time Stamp: ('ts6319', 'ts6320'), Annotation: aaaaaammmm
    Time Stamp: ('ts6321', 'ts6322'), Annotation: aaaaa
    Time Stamp: ('ts6323', 'ts6324'), Annotation: kaypi tiashka
    Time Stamp: ('ts6325', 'ts6326'), Annotation: tugsina
    Time Stamp: ('ts6328', 'ts6330'), Annotation: pinchar shina
    Time Stamp: ('ts6331', 'ts6332'), Annotation: nachu nirkanchi 
    Time Stamp: ('ts6335', 'ts6336'), Annotation: tugsina 
    Time Stamp: ('ts6337', 'ts6338'), Annotation: dedoan 
    Time Stamp: ('ts6339', 'ts6340'), Annotation: oooooooo
    Time Stamp: ('ts6344', 'ts6346'), Annotation: regañar 
    Time Stamp: ('ts6347', 'ts6348'), Annotation: pinchar 
    Time Stamp: ('ts6349', 'ts6350'), Annotation: pero 
    Time Stamp: ('ts6351', 'ts6352'), Annotation: guakinbi
    Time Stamp: ('ts6353', 'ts6354'), Annotation: insecto 
    Time Stamp: ('ts6355', 'ts6356'), Annotation: kay ninapash 
    Time Stamp: ('ts6357', 'ts6358'), Annotation: nin nachu 
    Time Stamp: ('ts6359', 'ts6360'), Annotation: kaypi tugsina
    Time Stamp: ('ts6363', 'ts6364'), Annotation: ñuka uyashkani 
    Time Stamp: ('ts6365', 'ts6366'), Annotation: chuspi tugsishca
    Time Stamp: ('ts6369', 'ts6370'), Annotation: o abeja 
    Time Stamp: ('ts6371', 'ts6372'), Annotation: tugsi china 
    Time Stamp: ('ts6373', 'ts6374'), Annotation: a ver 
    Time Stamp: ('ts6375', 'ts6376'), Annotation: espiar 
    Time Stamp: ('ts6377', 'ts6378'), Annotation: seguir espiando 
    Time Stamp: ('ts6379', 'ts6380'), Annotation: guatikana 
    Time Stamp: ('ts6381', 'ts6382'), Annotation: guatika
    Time Stamp: ('ts6383', 'ts6384'), Annotation: guatika
    Time Stamp: ('ts6385', 'ts6386'), Annotation: na yachangi
    Time Stamp: ('ts6389', 'ts6390'), Annotation: achicar 
    Time Stamp: ('ts6394', 'ts6396'), Annotation: espiar 
    Time Stamp: ('ts6397', 'ts6398'), Annotation: seguir espiando 
    Time Stamp: ('ts6399', 'ts6400'), Annotation: katina 
    Time Stamp: ('ts6403', 'ts6404'), Annotation: rrikuna 
    Time Stamp: ('ts6405', 'ts6406'), Annotation: chapana 
    Time Stamp: ('ts6410', 'ts6412'), Annotation: eso es otro 
    Time Stamp: ('ts6415', 'ts6416'), Annotation: ya
    Time Stamp: ('ts6417', 'ts6418'), Annotation: tarta mudear
    Time Stamp: ('ts6419', 'ts6420'), Annotation: shina
    Time Stamp: ('ts6421', 'ts6422'), Annotation: pa pa pa 
    Time Stamp: ('ts6423', 'ts6424'), Annotation: la la 
    Time Stamp: ('ts6425', 'ts6426'), Annotation: pa pa 
    Time Stamp: ('ts6427', 'ts6428'), Annotation: lar nir 
    Time Stamp: ('ts6429', 'ts6430'), Annotation: chi chichish
    Time Stamp: ('ts6431', 'ts6432'), Annotation: shina
    Time Stamp: ('ts6435', 'ts6438'), Annotation: uyashkangui gindikuna shina parrlan
    Time Stamp: ('ts6439', 'ts6440'), Annotation: ima tian palabra 
    Time Stamp: ('ts6441', 'ts6442'), Annotation: parlangapa 
    Time Stamp: ('ts6445', 'ts6446'), Annotation: tarte 
    Time Stamp: ('ts6447', 'ts6448'), Annotation: aja 
    Time Stamp: ('ts6449', 'ts6450'), Annotation: y
    Time Stamp: ('ts6451', 'ts6452'), Annotation: agllu
    Time Stamp: ('ts6453', 'ts6454'), Annotation: aglluna
    Time Stamp: ('ts6459', 'ts6460'), Annotation: agllu 
    Time Stamp: ('ts6461', 'ts6462'), Annotation: aja
    Time Stamp: ('ts6463', 'ts6465'), Annotation: agllu 
    Time Stamp: ('ts6471', 'ts6472'), Annotation: mm j 
    Time Stamp: ('ts6473', 'ts6474'), Annotation: eeeeeeeeeeee
    Time Stamp: ('ts6475', 'ts6476'), Annotation: jatari 
    Time Stamp: ('ts6477', 'ts6478'), Annotation: ha ya 
    Time Stamp: ('ts6479', 'ts6480'), Annotation: pararse 
    Time Stamp: ('ts6483', 'ts6484'), Annotation: jatarina
    Time Stamp: ('ts6485', 'ts6486'), Annotation: tambien 
    Time Stamp: ('ts6488', 'ts6490'), Annotation: shayana 
    Time Stamp: ('ts6491', 'ts6492'), Annotation: shaya
    Time Stamp: ('ts6493', 'ts6494'), Annotation: parar 
    Time Stamp: ('ts6495', 'ts6497'), Annotation: ya esta parar
    Time Stamp: ('ts6499', 'ts6500'), Annotation: robar 
    Time Stamp: ('ts6503', 'ts6504'), Annotation: pisar
    Time Stamp: ('ts6507', 'ts6508'), Annotation: saru 
    Time Stamp: ('ts6509', 'ts6510'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts6511', 'ts6512'), Annotation: clavar 
    Time Stamp: ('ts6513', 'ts6514'), Annotation: oooooooooooo
    Time Stamp: ('ts6515', 'ts6516'), Annotation: pegarse
    Time Stamp: ('ts6517', 'ts6518'), Annotation: clavar
    Time Stamp: ('ts6519', 'ts6520'), Annotation: con clavo 
    Time Stamp: ('ts6522', 'ts6524'), Annotation: tiarina nin 
    Time Stamp: ('ts6525', 'ts6526'), Annotation: pero 
    Time Stamp: ('ts6532', 'ts6534'), Annotation: tingina 
    Time Stamp: ('ts6535', 'ts6536'), Annotation: na
    Time Stamp: ('ts6537', 'ts6538'), Annotation: shug canga kaypi
    Time Stamp: ('ts6541', 'ts6543'), Annotation: satina 
    Time Stamp: ('ts6544', 'ts6546'), Annotation: na
    Time Stamp: ('ts6557', 'ts6559'), Annotation: guashuchina 
    Time Stamp: ('ts6561', 'ts6562'), Annotation: apestar 
    Time Stamp: ('ts6563', 'ts6565'), Annotation: yana ninchu 
    Time Stamp: ('ts6567', 'ts6568'), Annotation: asna 
    Time Stamp: ('ts6569', 'ts6570'), Annotation: eeeeee
    Time Stamp: ('ts6571', 'ts6572'), Annotation: mezclar 
    Time Stamp: ('ts6575', 'ts6576'), Annotation: colar 
    Time Stamp: ('ts6577', 'ts6578'), Annotation: cernir 
    Time Stamp: ('ts6579', 'ts6580'), Annotation: filtrar
    Time Stamp: ('ts6584', 'ts6586'), Annotation: shuyshu
    Time Stamp: ('ts6587', 'ts6588'), Annotation: shushuna
    Time Stamp: ('ts6590', 'ts6593'), Annotation: o shuyshuna 
    Time Stamp: ('ts6595', 'ts6596'), Annotation: sumergirse 
    Time Stamp: ('ts6597', 'ts6599'), Annotation: en agua 
    Time Stamp: ('ts6601', 'ts6602'), Annotation: guashuna 
    Time Stamp: ('ts6603', 'ts6604'), Annotation: yyyyy
    Time Stamp: ('ts6605', 'ts6606'), Annotation: chalpuna 
    Time Stamp: ('ts6609', 'ts6610'), Annotation: chupar 
    Time Stamp: ('ts6615', 'ts6616'), Annotation: shukuna 
    Time Stamp: ('ts6618', 'ts6620'), Annotation: na
    Time Stamp: ('ts6621', 'ts6622'), Annotation: chupana ninan yachan nachu 
    Time Stamp: ('ts6623', 'ts6624'), Annotation: sufrir 
    Time Stamp: ('ts6625', 'ts6626'), Annotation: muchuna o mutsuna 
    Time Stamp: ('ts6627', 'ts6628'), Annotation: mutsuna
    Time Stamp: ('ts6633', 'ts6634'), Annotation: mutsuni
    Time Stamp: ('ts6635', 'ts6636'), Annotation: mutsuni
    Time Stamp: ('ts6639', 'ts6640'), Annotation: ministini ningapa 
    Time Stamp: ('ts6641', 'ts6642'), Annotation: nachu 
    Time Stamp: ('ts6643', 'ts6644'), Annotation: mutsuni
    Time Stamp: ('ts6645', 'ts6646'), Annotation: o nima kan 
    Time Stamp: ('ts6651', 'ts6652'), Annotation: chayta nin 
    Time Stamp: ('ts6653', 'ts6654'), Annotation: pero 
    Time Stamp: ('ts6655', 'ts6656'), Annotation: mutsuni 
    Time Stamp: ('ts6657', 'ts6658'), Annotation: ima ima 
    Time Stamp: ('ts6659', 'ts6662'), Annotation: pa significado tia kaypi 
    Time Stamp: ('ts6685', 'ts6687'), Annotation: mutsu 
    Time Stamp: ('ts6689', 'ts6690'), Annotation: mutsu 
    Time Stamp: ('ts6691', 'ts6693'), Annotation: na caypichu canga 
    Time Stamp: ('ts6695', 'ts6696'), Annotation: ari
    Time Stamp: ('ts6697', 'ts6698'), Annotation: sufrir nigpi 
    Time Stamp: ('ts6701', 'ts6703'), Annotation: llaky 
    Time Stamp: ('ts6707', 'ts6708'), Annotation: mm j 
    Time Stamp: ('ts6709', 'ts6710'), Annotation: apoyar apuntalar 
    Time Stamp: ('ts6714', 'ts6716'), Annotation: kimi nin
    Time Stamp: ('ts6717', 'ts6719'), Annotation: aja
    Time Stamp: ('ts6721', 'ts6722'), Annotation: kimi, kimichina 
    Time Stamp: ('ts6723', 'ts6724'), Annotation: rodear 
    Time Stamp: ('ts6728', 'ts6730'), Annotation: muyuchina 
    Time Stamp: ('ts6731', 'ts6732'), Annotation: induna intuna 
    Time Stamp: ('ts6735', 'ts6736'), Annotation: na
    Time Stamp: ('ts6737', 'ts6738'), Annotation: a ver
    Time Stamp: ('ts6739', 'ts6740'), Annotation: tragar 
    Time Stamp: ('ts6743', 'ts6744'), Annotation: milpuna 
    Time Stamp: ('ts6745', 'ts6746'), Annotation: sudar
    Time Stamp: ('ts6751', 'ts6752'), Annotation: barrer
    Time Stamp: ('ts6755', 'ts6756'), Annotation: hinchar 
    Time Stamp: ('ts6759', 'ts6760'), Annotation: hincharse
    Time Stamp: ('ts6761', 'ts6763'), Annotation: sacsa
    Time Stamp: ('ts6766', 'ts6768'), Annotation: sacsanapash 
    Time Stamp: ('ts6770', 'ts6772'), Annotation: estar 
    Time Stamp: ('ts6773', 'ts6775'), Annotation: relleno 
    Time Stamp: ('ts6776', 'ts6778'), Annotation: yeno 
    Time Stamp: ('ts6780', 'ts6782'), Annotation: satisfecho 
    Time Stamp: ('ts6784', 'ts6786'), Annotation: aja 
    Time Stamp: ('ts6787', 'ts6788'), Annotation: eeeeeeeeeeeeeeeee
    Time Stamp: ('ts6789', 'ts6790'), Annotation: quitar 
    Time Stamp: ('ts6793', 'ts6795'), Annotation: anchuchina
    Time Stamp: ('ts6799', 'ts6800'), Annotation: jichuna 
    Time Stamp: ('ts6803', 'ts6804'), Annotation: mm j
    Time Stamp: ('ts6805', 'ts6806'), Annotation: eeeeeeeeeeeeeeee
    Time Stamp: ('ts6807', 'ts6808'), Annotation: pelar 
    Time Stamp: ('ts6809', 'ts6810'), Annotation: rikurkanchi nachu 
    Time Stamp: ('ts6811', 'ts6812'), Annotation: lluchuna 
    Time Stamp: ('ts6815', 'ts6816'), Annotation: enredarse
    Time Stamp: ('ts6821', 'ts6822'), Annotation: liaaarina
    Time Stamp: ('ts6825', 'ts6826'), Annotation: arguina 
    Time Stamp: ('ts6827', 'ts6828'), Annotation: na
    Time Stamp: ('ts6829', 'ts6830'), Annotation: o ari
    Time Stamp: ('ts6831', 'ts6832'), Annotation: arguina 
    Time Stamp: ('ts6833', 'ts6834'), Annotation: liarina
    Time Stamp: ('ts6835', 'ts6836'), Annotation: probar 
    Time Stamp: ('ts6837', 'ts6838'), Annotation: de sabor 
    Time Stamp: ('ts6843', 'ts6844'), Annotation: nachu 
    Time Stamp: ('ts6845', 'ts6846'), Annotation: informar/avisar
    Time Stamp: ('ts6849', 'ts6850'), Annotation: acusar 
    Time Stamp: ('ts6852', 'ts6854'), Annotation: eeeeeeeeeee
    Time Stamp: ('ts6855', 'ts6856'), Annotation: culpar 
    Time Stamp: ('ts6857', 'ts6858'), Annotation: dice
    Time Stamp: ('ts6859', 'ts6860'), Annotation: tumpana 
    Time Stamp: ('ts6861', 'ts6862'), Annotation: tumbana 
    Time Stamp: ('ts6863', 'ts6864'), Annotation: na tian nachu 
    Time Stamp: ('ts6865', 'ts6866'), Annotation: no se ima shina ningapa chaypi
    Time Stamp: ('ts6875', 'ts6876'), Annotation: culpana nachu 
    Time Stamp: ('ts6879', 'ts6880'), Annotation: aja
    Time Stamp: ('ts6881', 'ts6882'), Annotation: yuyana
    Time Stamp: ('ts6886', 'ts6888'), Annotation: ya
    Time Stamp: ('ts6889', 'ts6890'), Annotation: pensar
    Time Stamp: ('ts6891', 'ts6892'), Annotation: aja
    Time Stamp: ('ts6893', 'ts6894'), Annotation: yuyarina
    Time Stamp: ('ts6897', 'ts6898'), Annotation: aaaaaaaaaaa
    Time Stamp: ('ts6899', 'ts6900'), Annotation: a ver 
