Speaker: Simeon
  Tier Type: po, Annotations Count: 1351
    Time Stamp: a854, Annotation: me dijo que habia
    Time Stamp: a855, Annotation: Alamas
    Time Stamp: a856, Annotation: en el Oriente
    Time Stamp: a857, Annotation: este donde viven los Alamas
    Time Stamp: a858, Annotation: dos pueblos 
    Time Stamp: a859, Annotation: dos pueblos 
    Time Stamp: a860, Annotation: aja
    Time Stamp: a861, Annotation: y
    Time Stamp: a862, Annotation: ellos tambien 
    Time Stamp: a863, Annotation: hablan kichwa
    Time Stamp: a1175, Annotation: ha ja 
    Time Stamp: a1176, Annotation: None
    Time Stamp: a1177, Annotation: en el monte 
    Time Stamp: a1178, Annotation: en esa montaña
    Time Stamp: a1179, Annotation: archilonaaaaaa
    Time Stamp: a1180, Annotation: en esos pueblos 
    Time Stamp: a1181, Annotation: si
    Time Stamp: a1182, Annotation: si, tio 
    Time Stamp: a1183, Annotation: si
    Time Stamp: a1184, Annotation: si, compadre
    Time Stamp: a1185, Annotation: si 
    Time Stamp: a1186, Annotation: si, compadre 
    Time Stamp: a1187, Annotation: asi es compadre
    Time Stamp: a1188, Annotation: si
    Time Stamp: a1189, Annotation: asi conversemos
    Time Stamp: a1190, Annotation: asi, hablamos 
    Time Stamp: a1191, Annotation: yo compadres 
    Time Stamp: a1192, Annotation: tengo en Imbabura 
    Time Stamp: a1193, Annotation: en Imbaburaaaaaaa
    Time Stamp: a1194, Annotation: con los padres de Otavalo 
    Time Stamp: a1195, Annotation: si
    Time Stamp: a1196, Annotation: si hablas con ellos 
    Time Stamp: a1197, Annotation: risa
    Time Stamp: a1198, Annotation: (..............)
    Time Stamp: a1199, Annotation: los padres 
    Time Stamp: a1200, Annotation: ha ha
    Time Stamp: a1201, Annotation: esssssss
    Time Stamp: a1202, Annotation: tee
    Time Stamp: a1203, Annotation: yyyyyyy
    Time Stamp: a1204, Annotation: los
    Time Stamp: a1205, Annotation: pay
    Time Stamp: a1206, Annotation: el hablar de los
    Time Stamp: a1207, Annotation: Otavalos
    Time Stamp: a1208, Annotation: con los de aqui 
    Time Stamp: a1209, Annotation: diferente
    Time Stamp: a1210, Annotation: un poquito
    Time Stamp: a1211, Annotation: si
    Time Stamp: a1212, Annotation: voy a ver la camara 
    Time Stamp: a1213, Annotation: a ver que  todo esta bien 
    Time Stamp: a1214, Annotation: ya vengo 
    Time Stamp: a1215, Annotation: el perro me va a morder 
    Time Stamp: a1216, Annotation: perro 
    Time Stamp: a1217, Annotation: pero aqui 
    Time Stamp: a1218, Annotation: me dijo 
    Time Stamp: a1219, Annotation: perro
    Time Stamp: a1220, Annotation: usted dice
    Time Stamp: a1221, Annotation: perro 
    Time Stamp: a1222, Annotation: dice
    Time Stamp: a1223, Annotation: tierra 
    Time Stamp: a1224, Annotation: haaaa
    Time Stamp: a1225, Annotation: plata 
    Time Stamp: a1226, Annotation: o
    Time Stamp: a1227, Annotation: plata
    Time Stamp: a1228, Annotation: usted prefiere
    Time Stamp: a1229, Annotation: perro
    Time Stamp: a1230, Annotation: oo
    Time Stamp: a1231, Annotation: perro 
    Time Stamp: a1232, Annotation: le gusta mas como suena
    Time Stamp: a1233, Annotation: perro 
    Time Stamp: a1234, Annotation: perro 
    Time Stamp: a1235, Annotation: y de la plata 
    Time Stamp: a1236, Annotation: se dice tambien
    Time Stamp: a1237, Annotation: plata (dinero)
    Time Stamp: a1238, Annotation: ooo
    Time Stamp: a1239, Annotation: plata (dinero)
    Time Stamp: a1240, Annotation: dinero 
    Time Stamp: a1241, Annotation: ha ha
    Time Stamp: a1242, Annotation: esa diferencia hay 
    Time Stamp: a1243, Annotation: los de Chimborazo 
    Time Stamp: a1244, Annotation: en Cotopaxi
    Time Stamp: a1245, Annotation: dicen plata
    Time Stamp: a1246, Annotation: perro
    Time Stamp: a1247, Annotation: tierra
    Time Stamp: a1248, Annotation: yyyyy
    Time Stamp: a1249, Annotation: los de Otavalo
    Time Stamp: a1250, Annotation: los de Cayambe
    Time Stamp: a1251, Annotation: perro 
    Time Stamp: a1252, Annotation: tierra
    Time Stamp: a1253, Annotation: dinero
    Time Stamp: a1254, Annotation: esos
    Time Stamp: a1255, Annotation: ya
    Time Stamp: a1256, Annotation: es otro 
    Time Stamp: a1257, Annotation: si
    Time Stamp: a1258, Annotation: ha ya ya
    Time Stamp: a1259, Annotation: ellos van a decir alku (perro)
    Time Stamp: a1260, Annotation: si
    Time Stamp: a1261, Annotation: si, si 
    Time Stamp: a1262, Annotation: dicen 
    Time Stamp: a1263, Annotation: perro 
    Time Stamp: a1264, Annotation: y su mama como decia
    Time Stamp: a1265, Annotation: perro 
    Time Stamp: a1266, Annotation: por aqui 
    Time Stamp: a1267, Annotation: se manejaba mas
    Time Stamp: a1268, Annotation: siii
    Time Stamp: a1269, Annotation: a veces
    Time Stamp: a1270, Annotation: asi 
    Time Stamp: a1271, Annotation: por que
    Time Stamp: a1272, Annotation: empieza a decir 
    Time Stamp: a1273, Annotation: perro
    Time Stamp: a1274, Annotation: mas
    Time Stamp: a1275, Annotation: Cotopaxi
    Time Stamp: a1276, Annotation: por alla
    Time Stamp: a1277, Annotation: ha ja
    Time Stamp: a1278, Annotation: eeeeee
    Time Stamp: a1279, Annotation: le voy a preguntar
    Time Stamp: a1280, Annotation: unas palabritas mas 
    Time Stamp: a1281, Annotation: y despues tengo otras
    Time Stamp: a1619, Annotation: conversa que podemos hacer 
    Time Stamp: a1620, Annotation: eeee
    Time Stamp: a1621, Annotation: ya 
    Time Stamp: a1622, Annotation: del arcoiris
    Time Stamp: a1623, Annotation: arcoiris
    Time Stamp: a1624, Annotation: arcoiris
    Time Stamp: a1625, Annotation: ha ja 
    Time Stamp: a1626, Annotation: yyyyyyyyyyyyyy
    Time Stamp: a1627, Annotation: hay 
    Time Stamp: a1628, Annotation: laaaaaaaaa
    Time Stamp: a1629, Annotation: como sera
    Time Stamp: a1630, Annotation: a un tronco 
    Time Stamp: a1631, Annotation: de un arbol
    Time Stamp: a1632, Annotation: sabe como decir
    Time Stamp: a1633, Annotation: como el tronco
    Time Stamp: a1634, Annotation: un tronco 
    Time Stamp: a1635, Annotation: asi 
    Time Stamp: a1636, Annotation: de este arbol
    Time Stamp: a1637, Annotation: algunos al arbol
    Time Stamp: a1638, Annotation: como le dicen al arbol
    Time Stamp: a1639, Annotation: en 
    Time Stamp: a1640, Annotation: en 
    Time Stamp: a1641, Annotation: todo el arbol
    Time Stamp: a1642, Annotation: yo conozco dos
    Time Stamp: a1643, Annotation: algunos dicen 
    Time Stamp: a1644, Annotation: yura
    Time Stamp: a1645, Annotation: no
    Time Stamp: a1646, Annotation: no
    Time Stamp: a1647, Annotation: arbol
    Time Stamp: a1648, Annotation: si
    Time Stamp: a1649, Annotation: como jefe 
    Time Stamp: a1650, Annotation: alto
    Time Stamp: a1651, Annotation: en otros pueblos dicen 
    Time Stamp: a1652, Annotation: arbol
    Time Stamp: a1653, Annotation: has escuchado 
    Time Stamp: a1654, Annotation: arbol
    Time Stamp: a1655, Annotation: no
    Time Stamp: a1656, Annotation: ni, arbol
    Time Stamp: a1657, Annotation: no
    Time Stamp: a1658, Annotation: conoce
    Time Stamp: a1659, Annotation: desecho
    Time Stamp: a1757, Annotation: desecho 
    Time Stamp: a1758, Annotation: de tronco 
    Time Stamp: a1759, Annotation: o es otro
    Time Stamp: a1760, Annotation: que es kullu
    Time Stamp: a1761, Annotation: para usted que es kullu
    Time Stamp: a1762, Annotation: ya 
    Time Stamp: a1763, Annotation: ya ya
    Time Stamp: a1764, Annotation: eeeeeee
    Time Stamp: a1765, Annotation: de
    Time Stamp: a1766, Annotation: laaaaaaa
    Time Stamp: a1767, Annotation: de ordeñar vacas 
    Time Stamp: a1768, Annotation: como se dice en kichwa
    Time Stamp: a1769, Annotation: mm
    Time Stamp: a1770, Annotation: si
    Time Stamp: a1771, Annotation: nos vamos a cordar ahorita 
    Time Stamp: a1772, Annotation: eeeeeeee
    Time Stamp: a1773, Annotation: yo conozco 
    Time Stamp: a1774, Annotation: en otro lado le
    Time Stamp: a1775, Annotation: dicen 
    Time Stamp: a1776, Annotation: ordeñar 
    Time Stamp: a1777, Annotation: no
    Time Stamp: a1778, Annotation: cierto
    Time Stamp: a1779, Annotation: ordeñar la vaca 
    Time Stamp: a1780, Annotation: vamos a odeñar o sacar la leche 
    Time Stamp: a1781, Annotation: ordeña
    Time Stamp: a1782, Annotation: ha ja 
    Time Stamp: a1783, Annotation: haaaa
    Time Stamp: a1784, Annotation: es
    Time Stamp: a1785, Annotation: coger 
    Time Stamp: a1786, Annotation: pero hay otro que es
    Time Stamp: a1787, Annotation: ordeñar 
    Time Stamp: a1788, Annotation: ha ja 
    Time Stamp: a1789, Annotation: ordeñemos 
    Time Stamp: a1790, Annotation: bueno 
    Time Stamp: a1791, Annotation: de
    Time Stamp: a1792, Annotation: laaaaaaaaa
    Time Stamp: a1793, Annotation: del humo 
    Time Stamp: a1794, Annotation: del humo 
    Time Stamp: a1795, Annotation: que sale del fuego
    Time Stamp: a1796, Annotation: de la tulpa (se cocina con leña)
    Time Stamp: a1797, Annotation: que sale de la lumbre con leña (tulpa)
    Time Stamp: a1798, Annotation: mm j
    Time Stamp: a1799, Annotation: y
    Time Stamp: a1800, Annotation: humo 
    Time Stamp: a1801, Annotation: sale
    Time Stamp: a1802, Annotation: como se dice
    Time Stamp: a1803, Annotation: en kichwa
    Time Stamp: a1804, Annotation: humo 
    Time Stamp: a1805, Annotation: de nuevo 
    Time Stamp: a1806, Annotation: ha ja 
    Time Stamp: a1807, Annotation: y
    Time Stamp: a1808, Annotation: concoce
    Time Stamp: a1809, Annotation: humo 
    Time Stamp: a1810, Annotation: humo 
    Time Stamp: a1811, Annotation: humo
    Time Stamp: a1812, Annotation: de humo 
    Time Stamp: a1813, Annotation: humo 
    Time Stamp: a1814, Annotation: eso no 
    Time Stamp: a1815, Annotation: conoce
    Time Stamp: a1816, Annotation: humo 
    Time Stamp: a1817, Annotation: ha ja 
    Time Stamp: a1818, Annotation: ya ya
    Time Stamp: a1819, Annotation: no
    Time Stamp: a1820, Annotation: pero yo digo 
    Time Stamp: a1821, Annotation: el humo
    Time Stamp: a1822, Annotation: que sale de la
    Time Stamp: a1823, Annotation: del fuego
    Time Stamp: a2025, Annotation: encender
    Time Stamp: a2026, Annotation: humo 
    Time Stamp: a2027, Annotation: yo hago 
    Time Stamp: a2028, Annotation: una tulpa
    Time Stamp: a2029, Annotation: prendio 
    Time Stamp: a2030, Annotation: fuego 
    Time Stamp: a2031, Annotation: y me sale
    Time Stamp: a2032, Annotation: humo 
    Time Stamp: a2033, Annotation: me sale
    Time Stamp: a2034, Annotation: ese negro es
    Time Stamp: a2035, Annotation: ese humo
    Time Stamp: a2036, Annotation: no es 
    Time Stamp: a2037, Annotation: humo 
    Time Stamp: a2038, Annotation: ha ya 
    Time Stamp: a2039, Annotation: en los 
    Time Stamp: a2040, Annotation: polvos
    Time Stamp: a2041, Annotation: hay 
    Time Stamp: a2042, Annotation: humo
    Time Stamp: a2043, Annotation: ha ya, ya 
    Time Stamp: a2044, Annotation: humo 
    Time Stamp: a2045, Annotation: ya 
    Time Stamp: a2046, Annotation: porque 
    Time Stamp: a2047, Annotation: polvos que pueden
    Time Stamp: a2048, Annotation: salir
    Time Stamp: a2049, Annotation: son 
    Time Stamp: a2050, Annotation: comooooo
    Time Stamp: a2051, Annotation: polvo de arena o tierra
    Time Stamp: a2052, Annotation: o
    Time Stamp: a2053, Annotation: polvo de arena o tierra
    Time Stamp: a2054, Annotation: tio
    Time Stamp: a2055, Annotation: pero de la arena 
    Time Stamp: a2056, Annotation: conoce ese
    Time Stamp: a2057, Annotation: polvo de arena o tierra
    Time Stamp: a2058, Annotation: o
    Time Stamp: a2059, Annotation: polvo de arena o tierra
    Time Stamp: a2060, Annotation: o algunos dicen 
    Time Stamp: a2061, Annotation: o algunos dicen 
    Time Stamp: a2062, Annotation: o algunos dicen 
    Time Stamp: a2063, Annotation: de la arena
    Time Stamp: a2064, Annotation: del polvo
    Time Stamp: a2065, Annotation: polvo
    Time Stamp: a2066, Annotation: ya
    Time Stamp: a2067, Annotation: de laaaaaaaa
    Time Stamp: a2068, Annotation: de la cascada
    Time Stamp: a2069, Annotation: sabe como decir
    Time Stamp: a2070, Annotation: piedra
    Time Stamp: a2071, Annotation: de la piedra 
    Time Stamp: a2072, Annotation: ha ja 
    Time Stamp: a2073, Annotation: conoce
    Time Stamp: a2074, Annotation: laaaa
    Time Stamp: a2075, Annotation: cascada
    Time Stamp: a2076, Annotation: cascada
    Time Stamp: a2077, Annotation: ha ja
    Time Stamp: a2078, Annotation: y de la hoja 
    Time Stamp: a2079, Annotation: de un arbol
    Time Stamp: a2080, Annotation: o
    Time Stamp: a2081, Annotation: de
    Time Stamp: a2082, Annotation: maiz
    Time Stamp: a2083, Annotation: a veces dicen
    Time Stamp: a2084, Annotation: dicen
    Time Stamp: a2085, Annotation: maiz
    Time Stamp: a2086, Annotation: maiz 
    Time Stamp: a2087, Annotation: choclo
    Time Stamp: a2088, Annotation: risas
    Time Stamp: a2089, Annotation: maiz
    Time Stamp: a2090, Annotation: maiz
    Time Stamp: a2091, Annotation: nno
    Time Stamp: a2092, Annotation: cierto
    Time Stamp: a2093, Annotation: maiz
    Time Stamp: a2094, Annotation: yo escuchado
    Time Stamp: a2095, Annotation: hoja de maiz
    Time Stamp: a2096, Annotation: ya ya 
    Time Stamp: a2097, Annotation: hoja de maiz
    Time Stamp: a2098, Annotation: ha ja 
    Time Stamp: a2099, Annotation: y algunos aqui dicen
    Time Stamp: a2100, Annotation: hoja de maiz
    Time Stamp: a2101, Annotation: o van a decir 
    Time Stamp: a2102, Annotation: hoja de maiz
    Time Stamp: a2103, Annotation: no mas 
    Time Stamp: a2104, Annotation: ya
    Time Stamp: a2105, Annotation: ha ja 
    Time Stamp: a2106, Annotation: cuando
    Time Stamp: a2107, Annotation: estoy
    Time Stamp: a2108, Annotation: en kichua
    Time Stamp: a2109, Annotation: talvez su mama 
    Time Stamp: a2110, Annotation: decia
    Time Stamp: a2111, Annotation: anda barrer
    Time Stamp: a2112, Annotation: tiene que barrer
    Time Stamp: a2113, Annotation: como va decir
    Time Stamp: a2114, Annotation: tiene que barrer
    Time Stamp: a2115, Annotation: para barrer
    Time Stamp: a2116, Annotation: hay otra palabra
    Time Stamp: a2117, Annotation: para la escoba 
    Time Stamp: a2118, Annotation: en kichwa
    Time Stamp: a2119, Annotation: escoba
    Time Stamp: a2120, Annotation: no se 
    Time Stamp: a2121, Annotation: ha ja
    Time Stamp: a2122, Annotation: no ha de decir as
    Time Stamp: a2123, Annotation: niño
    Time Stamp: a2124, Annotation: rapido
    Time Stamp: a2125, Annotation: barre
    Time Stamp: a2126, Annotation: o
    Time Stamp: a2127, Annotation: otra
    Time Stamp: a2128, Annotation: barre rapido
    Time Stamp: a2129, Annotation: niño, niño
    Time Stamp: a2130, Annotation: con la escoba
    Time Stamp: a2131, Annotation: barre rapido
    Time Stamp: a2132, Annotation: verdad
    Time Stamp: a2133, Annotation: barre
    Time Stamp: a2134, Annotation: ha ja
    Time Stamp: a2135, Annotation: barre rapido
    Time Stamp: a2136, Annotation: ha, ha
    Time Stamp: a2137, Annotation: eeeeeee
    Time Stamp: a2138, Annotation: eeeeeeeee
    Time Stamp: a2139, Annotation: de la nube
    Time Stamp: a2140, Annotation: estos nubes blancos
    Time Stamp: a2141, Annotation: parece
    Time Stamp: a2142, Annotation: que hay 
    Time Stamp: a2143, Annotation: dos
    Time Stamp: a2144, Annotation: formas
    Time Stamp: a2145, Annotation: perro
    Time Stamp: a2146, Annotation: perro
    Time Stamp: a2147, Annotation: es de segun
    Time Stamp: a2148, Annotation: sector
    Time Stamp: a2495, Annotation: nubes
    Time Stamp: a2496, Annotation: conoce de
    Time Stamp: a2497, Annotation: nube
    Time Stamp: a2498, Annotation: nube
    Time Stamp: a2499, Annotation: estan
    Time Stamp: a2500, Annotation: muchos 
    Time Stamp: a2501, Annotation: no
    Time Stamp: a2502, Annotation: cuando se dice un poquito
    Time Stamp: a2503, Annotation: un poquito
    Time Stamp: a2504, Annotation: ha ja 
    Time Stamp: a2505, Annotation: siiiiiiiii
    Time Stamp: a2506, Annotation: oseaaaa
    Time Stamp: a2507, Annotation: ha oido
    Time Stamp: a2508, Annotation: que
    Time Stamp: a2509, Annotation: que
    Time Stamp: a2510, Annotation: emmm
    Time Stamp: a2511, Annotation: que el
    Time Stamp: a2512, Annotation: en un
    Time Stamp: a2513, Annotation: Otavalo
    Time Stamp: a2514, Annotation: pueden decir
    Time Stamp: a2515, Annotation: eeeee
    Time Stamp: a2516, Annotation: eeeee
    Time Stamp: a2517, Annotation: poco
    Time Stamp: a2518, Annotation: un poquito
    Time Stamp: a2519, Annotation: oo
    Time Stamp: a2520, Annotation: casita
    Time Stamp: a2521, Annotation: asi
    Time Stamp: a2522, Annotation: pero
    Time Stamp: a2523, Annotation: le vana  decir
    Time Stamp: a2524, Annotation: un poquito
    Time Stamp: a2525, Annotation: ha ja 
    Time Stamp: a2526, Annotation: bueno
    Time Stamp: a2527, Annotation: eeeeeeeeeee
    Time Stamp: a2528, Annotation: que mas 
    Time Stamp: a2529, Annotation: el pan
    Time Stamp: a2530, Annotation: como van  decir
    Time Stamp: a2531, Annotation: el pan
    Time Stamp: a2532, Annotation: compra pan 
    Time Stamp: a2533, Annotation: agua
    Time Stamp: a2534, Annotation: recuerda
    Time Stamp: a2535, Annotation: recuerda
    Time Stamp: a2536, Annotation: quiero comer
    Time Stamp: a2537, Annotation: vende
    Time Stamp: a2538, Annotation: ha ja 
    Time Stamp: a2539, Annotation: pan 
    Time Stamp: a2540, Annotation: ha ja 
    Time Stamp: a2541, Annotation: pan 
    Time Stamp: a2542, Annotation: ha ja 
    Time Stamp: a2543, Annotation: ya
    Time Stamp: a2544, Annotation: y como se dice
    Time Stamp: a2545, Annotation: que yo soy de algun lugra
    Time Stamp: a2546, Annotation: si quiero decir
    Time Stamp: a2547, Annotation: yo soy de Pifo
    Time Stamp: a2548, Annotation: si
    Time Stamp: a2549, Annotation: ha ja 
    Time Stamp: a2550, Annotation: Pifo
    Time Stamp: a2551, Annotation: es
    Time Stamp: a2552, Annotation: es Pifo
    Time Stamp: a2553, Annotation: ha ja 
    Time Stamp: a2554, Annotation: ahiiiiiiiiii
    Time Stamp: a2555, Annotation: yo 
    Time Stamp: a2556, Annotation: soy de Quito
    Time Stamp: a2557, Annotation: ha ja 
    Time Stamp: a2558, Annotation: oh
    Time Stamp: a2559, Annotation: Yo soy delos Estados Unidos 
    Time Stamp: a2560, Annotation: si
    Time Stamp: a2561, Annotation: soy gringo
    Time Stamp: a2562, Annotation: soy un gringo grande
    Time Stamp: a2563, Annotation: soy de un pais de gringos
    Time Stamp: a2564, Annotation: asi se dice
    Time Stamp: a2565, Annotation: pero 
